,lat,long,elevation
1610,-57.85714,-41.53846,-3344.30029296875
1611,-57.85714,-38.76923,-3064.32080078125
1612,-57.85714,-36.0,-2671.14404296875
1613,-57.85714,-33.23077,-3634.472412109375
1614,-57.85714,-30.46154,-3296.5849609375
1615,-57.85714,-27.69231,-3248.272705078125
1616,-57.85714,-24.92308,-3764.047607421875
1617,-57.85714,-22.15385,-4470.53857421875
1618,-57.85714,-19.38462,-4122.93603515625
1619,-57.85714,-16.61538,-4455.04638671875
1620,-57.85714,-13.84615,-4369.91650390625
1621,-57.85714,-11.07692,-3816.7529296875
1622,-57.85714,-8.30769,-3900.310546875
1623,-57.85714,-5.53846,-3564.29931640625
1624,-57.85714,-2.76923,-3722.852783203125
1625,-57.85714,0.0,-4257.8603515625
1626,-57.85714,2.76923,-4595.94873046875
1627,-57.85714,5.53846,-5202.9453125
1628,-57.85714,8.30769,-4738.76513671875
1629,-57.85714,11.07692,-5675.63134765625
1630,-57.85714,13.84615,-5458.74267578125
1631,-57.85714,16.61538,-5505.46435546875
1632,-57.85714,19.38462,-4522.22119140625
1633,-57.85714,22.15385,-4610.2001953125
1634,-57.85714,24.92308,-5392.41455078125
1635,-57.85714,27.69231,-5452.48291015625
1636,-57.85714,30.46154,-5467.90771484375
1637,-57.85714,33.23077,-5435.42236328125
1638,-57.85714,36.0,-5385.6005859375
1639,-57.85714,38.76923,-5144.2216796875
1640,-57.85714,41.53846,-5047.35986328125
1641,-57.85714,44.30769,-5368.0263671875
1642,-57.85714,47.07692,-5373.6083984375
1643,-57.85714,49.84615,-5418.13720703125
1644,-57.85714,52.61538,-5272.4619140625
1645,-57.85714,55.38462,-5178.0322265625
1646,-57.85714,58.15385,-4995.71142578125
1647,-57.85714,60.92308,-4824.3974609375
1648,-57.85714,63.69231,-4649.560546875
1649,-57.85714,66.46154,-2567.0283203125
1650,-57.85714,69.23077,-4151.09228515625
1651,-57.85714,72.0,-4191.47607421875
1652,-57.85714,74.76923,-2506.000732421875
1653,-57.85714,77.53846,-2056.8359375
1654,-57.85714,80.30769,-1666.9521484375
1655,-57.85714,83.07692,-3134.574462890625
1656,-57.85714,85.84615,-4607.86181640625
1657,-57.85714,88.61538,-4596.29052734375
1658,-57.85714,91.38462,-4367.50341796875
1659,-57.85714,94.15385,-4100.46484375
1660,-57.85714,96.92308,-4211.46240234375
1661,-57.85714,99.69231,-4448.83837890625
1662,-57.85714,102.46154,-4341.88525390625
1663,-57.85714,105.23077,-4323.79150390625
1664,-57.85714,108.0,-4252.82568359375
1665,-57.85714,110.76923,-4384.96435546875
1666,-57.85714,113.53846,-4563.18115234375
1667,-57.85714,116.30769,-4535.392578125
1668,-57.85714,119.07692,-4629.10302734375
1669,-57.85714,121.84615,-4688.18115234375
1670,-57.85714,124.61538,-4547.009765625
1671,-57.85714,127.38462,-4682.1357421875
1672,-57.85714,130.15385,-4619.5419921875
1673,-57.85714,132.92308,-4573.85693359375
1674,-57.85714,135.69231,-4337.4267578125
1675,-57.85714,138.46154,-4110.5478515625
1676,-57.85714,141.23077,-4126.06494140625
1677,-57.85714,144.0,-3598.887451171875
1678,-57.85714,146.76923,-3232.4609375
1679,-57.85714,149.53846,-3604.60595703125
1680,-57.85714,152.30769,-3943.572021484375
1681,-57.85714,155.07692,-3489.81494140625
1682,-57.85714,157.84615,-4663.80322265625
1683,-57.85714,160.61538,-3835.521728515625
1684,-57.85714,163.38462,-4219.47802734375
1685,-57.85714,166.15385,-5233.2109375
1686,-57.85714,168.92308,-5249.46240234375
1687,-57.85714,171.69231,-5096.94580078125
1688,-57.85714,174.46154,-5262.86767578125
1689,-57.85714,177.23077,-5008.42822265625
1690,-55.28571,-178.61538,-5221.57470703125
1691,-55.28571,-175.84615,-5227.79345703125
1692,-55.28571,-173.07692,-5022.29833984375
1693,-55.28571,-170.30769,-5030.64013671875
1694,-55.28571,-167.53846,-4944.78955078125
1695,-55.28571,-164.76923,-4985.6904296875
1696,-55.28571,-162.0,-4918.396484375
1697,-55.28571,-159.23077,-4247.53271484375
1698,-55.28571,-156.46154,-3790.812744140625
1699,-55.28571,-153.69231,-3562.56298828125
1700,-55.28571,-150.92308,-3680.495361328125
1701,-55.28571,-148.15385,-3455.707763671875
1702,-55.28571,-145.38462,-3782.35009765625
1703,-55.28571,-142.61538,-3531.426513671875
1704,-55.28571,-139.84615,-2908.1728515625
1705,-55.28571,-137.07692,-2880.506591796875
1706,-55.28571,-134.30769,-3009.5927734375
1707,-55.28571,-131.53846,-3484.014404296875
1708,-55.28571,-128.76923,-3723.62158203125
1709,-55.28571,-126.0,-1902.467895507812
1710,-55.28571,-123.23077,-2507.934814453125
1711,-55.28571,-120.46154,-2730.249267578125
1712,-55.28571,-117.69231,-3276.687744140625
1713,-55.28571,-114.92308,-3470.881103515625
1714,-55.28571,-112.15385,-3717.98193359375
1715,-55.28571,-109.38462,-3833.509765625
1716,-55.28571,-106.61538,-4152.6591796875
1717,-55.28571,-103.84615,-4408.43359375
1718,-55.28571,-101.07692,-4318.67626953125
1719,-55.28571,-98.30769,-4642.3173828125
1720,-55.28571,-95.53846,-5291.0634765625
1721,-55.28571,-92.76923,-5397.1953125
1722,-55.28571,-90.0,-4555.2626953125
1723,-55.28571,-87.23077,-5116.71875
1724,-55.28571,-84.46154,-5092.32861328125
1725,-55.28571,-81.69231,-4943.404296875
1726,-55.28571,-78.92308,-4370.57470703125
1727,-55.28571,-76.15385,-4009.74365234375
1728,-55.28571,-73.38462,-3875.450439453125
1729,-55.28571,-70.61538,-70.3976058959961
1730,-55.28571,-67.84615,-5.521960735321045
1731,-55.28571,-65.07692,-1656.834106445312
1732,-55.28571,-62.30769,-4157.955078125
1733,-55.28571,-59.53846,-3735.2880859375
1734,-55.28571,-56.76923,-3573.20947265625
1735,-55.28571,-54.0,-3322.9970703125
1736,-55.28571,-51.23077,-4141.93310546875
1737,-55.28571,-48.46154,-3819.52587890625
1738,-55.28571,-45.69231,-4127.57958984375
1739,-55.28571,-42.92308,-3266.64306640625
1740,-55.28571,-40.15385,-3249.773681640625
1741,-55.28571,-37.38462,-2816.367431640625
1742,-55.28571,-34.61538,-1117.266357421875
1743,-55.28571,-31.84615,-2280.10107421875
1744,-55.28571,-29.07692,-4961.5390625
1745,-55.28571,-26.30769,-7881.92431640625
1746,-55.28571,-23.53846,-3869.346435546875
1747,-55.28571,-20.76923,-5309.4375
1748,-55.28571,-18.0,-4211.93310546875
1749,-55.28571,-15.23077,-4162.70654296875
1750,-55.28571,-12.46154,-4293.556640625
1751,-55.28571,-9.69231,-3817.258056640625
1752,-55.28571,-6.92308,-3484.725830078125
1753,-55.28571,-4.15385,-3330.26953125
1754,-55.28571,-1.38462,-3074.6630859375
1755,-55.28571,1.38462,-2839.209228515625
1756,-55.28571,4.15385,-3454.31591796875
1757,-55.28571,6.92308,-2785.767578125
1758,-55.28571,9.69231,-4281.4521484375
1759,-55.28571,12.46154,-5091.95751953125
1760,-55.28571,15.23077,-5225.30224609375
1761,-55.28571,18.0,-4332.6171875
1762,-55.28571,20.76923,-4323.33984375
1763,-55.28571,23.53846,-4119.8740234375
1764,-55.28571,26.30769,-5092.3896484375
1765,-55.28571,29.07692,-5444.9462890625
1766,-55.28571,31.84615,-5443.0234375
1767,-55.28571,34.61538,-5092.5703125
1768,-55.28571,37.38462,-4684.923828125
1769,-55.28571,40.15385,-3731.044677734375
1770,-55.28571,42.92308,-4037.58056640625
1771,-55.28571,45.69231,-4581.6630859375
1772,-55.28571,48.46154,-5098.55810546875
1773,-55.28571,51.23077,-4989.23876953125
1774,-55.28571,54.0,-5287.71484375
1775,-55.28571,56.76923,-4577.5068359375
1776,-55.28571,59.53846,-4704.1962890625
1777,-55.28571,62.30769,-4740.203125
1778,-55.28571,65.07692,-2984.2900390625
1779,-55.28571,67.84615,-4351.0849609375
1780,-55.28571,70.61538,-3944.938232421875
1781,-55.28571,73.38462,-2164.8056640625
1782,-55.28571,76.15385,-1934.51318359375
1783,-55.28571,78.92308,-2240.875244140625
1784,-55.28571,81.69231,-4438.9892578125
1785,-55.28571,84.46154,-4933.66748046875
1786,-55.28571,87.23077,-4809.72314453125
1787,-55.28571,90.0,-4088.100341796875
1788,-55.28571,92.76923,-4294.26318359375
1789,-55.28571,95.53846,-4314.5302734375
1790,-55.28571,98.30769,-4155.73193359375
1791,-55.28571,101.07692,-4008.310302734375
1792,-55.28571,103.84615,-4166.849609375
1793,-55.28571,106.61538,-4050.414794921875
1794,-55.28571,109.38462,-3771.58984375
1795,-55.28571,112.15385,-4205.5283203125
1796,-55.28571,114.92308,-4369.1875
1797,-55.28571,117.69231,-4449.56982421875
1798,-55.28571,120.46154,-4591.2626953125
1799,-55.28571,123.23077,-4703.8115234375
1800,-55.28571,126.0,-4745.359375
1801,-55.28571,128.76923,-4407.5361328125
1802,-55.28571,131.53846,-4034.976806640625
1803,-55.28571,134.30769,-3584.851806640625
1804,-55.28571,137.07692,-3950.04443359375
1805,-55.28571,139.84615,-3600.074462890625
1806,-55.28571,142.61538,-3105.560791015625
1807,-55.28571,145.38462,-2673.310791015625
1808,-55.28571,148.15385,-4037.08935546875
1809,-55.28571,150.92308,-3717.49560546875
1810,-55.28571,153.69231,-3817.39501953125
1811,-55.28571,156.46154,-4097.8603515625
1812,-55.28571,159.23077,-5410.326171875
1813,-55.28571,162.0,-4403.625
1814,-55.28571,164.76923,-4450.2216796875
1815,-55.28571,167.53846,-1630.4638671875
1816,-55.28571,170.30769,-4825.53515625
1817,-55.28571,173.07692,-5429.0908203125
1818,-55.28571,175.84615,-5092.91845703125
1819,-55.28571,178.61538,-5241.23828125
1820,-52.71429,-180.0,-5133.8212890625
1821,-52.71429,-177.23077,-5480.4755859375
1822,-52.71429,-174.46154,-5508.5361328125
1823,-52.71429,-171.69231,-5375.025390625
1824,-52.71429,-168.92308,-5269.1171875
1825,-52.71429,-166.15385,-5031.22119140625
1826,-52.71429,-163.38462,-4563.99853515625
1827,-52.71429,-160.61538,-4379.06201171875
1828,-52.71429,-157.84615,-4421.61279296875
1829,-52.71429,-155.07692,-4998.74560546875
1830,-52.71429,-152.30769,-4552.3642578125
1831,-52.71429,-149.53846,-4709.87890625
1832,-52.71429,-146.76923,-3737.776123046875
1833,-52.71429,-144.0,-3771.8095703125
1834,-52.71429,-141.23077,-3016.852783203125
1835,-52.71429,-138.46154,-3332.0146484375
1836,-52.71429,-135.69231,-4823.0205078125
1837,-52.71429,-132.92308,-4295.48779296875
1838,-52.71429,-130.15385,-4012.6640625
1839,-52.71429,-127.38462,-3991.02099609375
1840,-52.71429,-124.61538,-3411.456298828125
1841,-52.71429,-121.84615,-2992.899169921875
1842,-52.71429,-119.07692,-3074.3916015625
1843,-52.71429,-116.30769,-3129.3583984375
1844,-52.71429,-113.53846,-3525.554443359375
1845,-52.71429,-110.76923,-3667.511474609375
1846,-52.71429,-108.0,-3980.550537109375
1847,-52.71429,-105.23077,-4196.48779296875
1848,-52.71429,-102.46154,-4441.5947265625
1849,-52.71429,-99.69231,-4420.72802734375
1850,-52.71429,-96.92308,-4468.873046875
1851,-52.71429,-94.15385,-4858.30615234375
1852,-52.71429,-91.38462,-4969.20947265625
1853,-52.71429,-88.61538,-4913.091796875
1854,-52.71429,-85.84615,-4967.77734375
1855,-52.71429,-83.07692,-5179.39990234375
1856,-52.71429,-80.30769,-4287.39013671875
1857,-52.71429,-77.53846,-4011.342041015625
1858,-52.71429,-74.76923,-109.2626571655273
1859,-52.71429,-72.0,235.3005828857422
1860,-52.71429,-69.23077,22.10178756713867
1861,-52.71429,-66.46154,-104.0719146728516
1862,-52.71429,-63.69231,-279.1792907714844
1863,-52.71429,-60.92308,-388.8177185058594
1864,-52.71429,-58.15385,-468.8787841796875
1865,-52.71429,-55.38462,-1775.481689453125
1866,-52.71429,-52.61538,-3068.50537109375
1867,-52.71429,-49.84615,-3280.4794921875
1868,-52.71429,-47.07692,-3488.920166015625
1869,-52.71429,-44.30769,-3246.423828125
1870,-52.71429,-41.53846,-3115.608154296875
1871,-52.71429,-38.76923,-3633.368896484375
1872,-52.71429,-36.0,-3713.79345703125
1873,-52.71429,-33.23077,-2504.337890625
1874,-52.71429,-30.46154,-3377.77783203125
1875,-52.71429,-27.69231,-4588.73486328125
1876,-52.71429,-24.92308,-4129.2919921875
1877,-52.71429,-22.15385,-4434.09326171875
1878,-52.71429,-19.38462,-4335.19140625
1879,-52.71429,-16.61538,-4169.81982421875
1880,-52.71429,-13.84615,-3902.193115234375
1881,-52.71429,-11.07692,-3573.620849609375
1882,-52.71429,-8.30769,-2948.364990234375
1883,-52.71429,-5.53846,-2484.793212890625
1884,-52.71429,-2.76923,-2253.924560546875
1885,-52.71429,0.0,-2679.685546875
1886,-52.71429,2.76923,-2615.912353515625
1887,-52.71429,5.53846,-3410.18505859375
1888,-52.71429,8.30769,-3335.2568359375
1889,-52.71429,11.07692,-2682.8369140625
1890,-52.71429,13.84615,-2242.546142578125
1891,-52.71429,16.61538,-2899.129150390625
1892,-52.71429,19.38462,-3325.28955078125
1893,-52.71429,22.15385,-3227.7470703125
1894,-52.71429,24.92308,-2466.177734375
1895,-52.71429,27.69231,-5678.47802734375
1896,-52.71429,30.46154,-5077.35791015625
1897,-52.71429,33.23077,-5409.20068359375
1898,-52.71429,36.0,-4558.4931640625
1899,-52.71429,38.76923,-3954.153076171875
1900,-52.71429,41.53846,-2369.570556640625
1901,-52.71429,44.30769,-339.7440185546875
1902,-52.71429,47.07692,-3395.55078125
1903,-52.71429,49.84615,-3556.387451171875
1904,-52.71429,52.61538,-4196.17529296875
1905,-52.71429,55.38462,-4124.77587890625
1906,-52.71429,58.15385,-4643.36767578125
1907,-52.71429,60.92308,-4558.59130859375
1908,-52.71429,63.69231,-4339.48828125
1909,-52.71429,66.46154,-4416.01611328125
1910,-52.71429,69.23077,-3972.96240234375
1911,-52.71429,72.0,-963.99853515625
1912,-52.71429,74.76923,-414.4057312011719
1913,-52.71429,77.53846,-964.2459106445312
1914,-52.71429,80.30769,-3029.22412109375
1915,-52.71429,83.07692,-4442.60595703125
1916,-52.71429,85.84615,-4228.5498046875
1917,-52.71429,88.61538,-4278.3388671875
1918,-52.71429,91.38462,-4380.55908203125
1919,-52.71429,94.15385,-3885.94970703125
1920,-52.71429,96.92308,-3781.9873046875
1921,-52.71429,99.69231,-3631.968994140625
1922,-52.71429,102.46154,-3563.5888671875
1923,-52.71429,105.23077,-3566.1025390625
1924,-52.71429,108.0,-3405.37744140625
1925,-52.71429,110.76923,-3451.35888671875
1926,-52.71429,113.53846,-3754.0625
1927,-52.71429,116.30769,-3845.52734375
1928,-52.71429,119.07692,-3822.05322265625
1929,-52.71429,121.84615,-4151.4091796875
1930,-52.71429,124.61538,-4287.3779296875
1931,-52.71429,127.38462,-3966.9658203125
1932,-52.71429,130.15385,-3873.36181640625
1933,-52.71429,132.92308,-3711.783447265625
1934,-52.71429,135.69231,-3587.458984375
1935,-52.71429,138.46154,-3096.638671875
1936,-52.71429,141.23077,-3079.9921875
1937,-52.71429,144.0,-3291.055419921875
1938,-52.71429,146.76923,-4005.64208984375
1939,-52.71429,149.53846,-4187.900390625
1940,-52.71429,152.30769,-4034.749755859375
1941,-52.71429,155.07692,-4223.7001953125
1942,-52.71429,157.84615,-4024.539306640625
1943,-52.71429,160.61538,-3942.344970703125
1944,-52.71429,163.38462,-4410.28076171875
1945,-52.71429,166.15385,-1187.121826171875
1946,-52.71429,168.92308,-172.9022674560547
1947,-52.71429,171.69231,-201.5567474365234
1948,-52.71429,174.46154,-3056.55126953125
1949,-52.71429,177.23077,-4856.13720703125
1950,-50.14286,-178.61538,-4214.07763671875
1951,-50.14286,-175.84615,-2732.514404296875
1952,-50.14286,-173.07692,-5511.06201171875
1953,-50.14286,-170.30769,-5162.142578125
1954,-50.14286,-167.53846,-5174.81005859375
1955,-50.14286,-164.76923,-5109.4130859375
1956,-50.14286,-162.0,-4865.7265625
1957,-50.14286,-159.23077,-5017.8935546875
1958,-50.14286,-156.46154,-5101.92333984375
1959,-50.14286,-153.69231,-4464.85693359375
1960,-50.14286,-150.92308,-4433.77783203125
1961,-50.14286,-148.15385,-3993.06982421875
1962,-50.14286,-145.38462,-4149.775390625
1963,-50.14286,-142.61538,-4606.4521484375
1964,-50.14286,-139.84615,-4494.78857421875
1965,-50.14286,-137.07692,-4256.74755859375
1966,-50.14286,-134.30769,-5087.037109375
1967,-50.14286,-131.53846,-4624.0380859375
1968,-50.14286,-128.76923,-3903.723876953125
1969,-50.14286,-126.0,-3780.038818359375
1970,-50.14286,-123.23077,-3690.42724609375
1971,-50.14286,-120.46154,-3443.740234375
1972,-50.14286,-117.69231,-2822.7412109375
1973,-50.14286,-114.92308,-3072.52490234375
1974,-50.14286,-112.15385,-3430.139404296875
1975,-50.14286,-109.38462,-3500.24609375
1976,-50.14286,-106.61538,-3852.981201171875
1977,-50.14286,-103.84615,-4091.285400390625
1978,-50.14286,-101.07692,-4406.4853515625
1979,-50.14286,-98.30769,-4269.1962890625
1980,-50.14286,-95.53846,-4554.8447265625
1981,-50.14286,-92.76923,-4894.5634765625
1982,-50.14286,-90.0,-4550.46484375
1983,-50.14286,-87.23077,-4680.80126953125
1984,-50.14286,-84.46154,-4298.78466796875
1985,-50.14286,-81.69231,-4191.31884765625
1986,-50.14286,-78.92308,-3853.066162109375
1987,-50.14286,-76.15385,-1722.003051757812
1988,-50.14286,-73.38462,1256.6826171875
1989,-50.14286,-70.61538,332.5111083984375
1990,-50.14286,-67.84615,-65.79872131347656
1991,-50.14286,-65.07692,-116.1249542236328
1992,-50.14286,-62.30769,-180.7213134765625
1993,-50.14286,-59.53846,-184.8973541259766
1994,-50.14286,-56.76923,-452.4985046386719
1995,-50.14286,-54.0,-1554.537719726562
1996,-50.14286,-51.23077,-2356.705078125
1997,-50.14286,-48.46154,-2808.11181640625
1998,-50.14286,-45.69231,-2861.536376953125
1999,-50.14286,-42.92308,-1652.85009765625
2000,-50.14286,-40.15385,-2712.154541015625
2001,-50.14286,-37.38462,-5167.96630859375
2002,-50.14286,-34.61538,-4667.91552734375
2003,-50.14286,-31.84615,-5069.2451171875
2004,-50.14286,-29.07692,-4712.04833984375
2005,-50.14286,-26.30769,-4424.7490234375
2006,-50.14286,-23.53846,-4580.63232421875
2007,-50.14286,-20.76923,-4304.39453125
2008,-50.14286,-18.0,-4253.330078125
2009,-50.14286,-15.23077,-4054.2890625
2010,-50.14286,-12.46154,-3800.326171875
2011,-50.14286,-9.69231,-3448.9501953125
2012,-50.14286,-6.92308,-2667.6904296875
2013,-50.14286,-4.15385,-2932.8037109375
2014,-50.14286,-1.38462,-3096.560302734375
2015,-50.14286,1.38462,-3586.91357421875
2016,-50.14286,4.15385,-2916.219970703125
2017,-50.14286,6.92308,-3572.726806640625
2018,-50.14286,9.69231,-4263.79052734375
2019,-50.14286,12.46154,-4294.435546875
2020,-50.14286,15.23077,-3993.87060546875
2021,-50.14286,18.0,-4309.17578125
2022,-50.14286,20.76923,-4352.66259765625
2023,-50.14286,23.53846,-4346.81396484375
2024,-50.14286,26.30769,-4934.091796875
2025,-50.14286,29.07692,-3899.682861328125
2026,-50.14286,31.84615,-4847.3916015625
2027,-50.14286,34.61538,-5240.19873046875
2028,-50.14286,37.38462,-4669.25830078125
2029,-50.14286,40.15385,-4166.28857421875
2030,-50.14286,42.92308,-4051.849853515625
2031,-50.14286,45.69231,-4305.00830078125
2032,-50.14286,48.46154,-4393.75537109375
2033,-50.14286,51.23077,-4368.7783203125
2034,-50.14286,54.0,-4467.166015625
2035,-50.14286,56.76923,-4437.54052734375
2036,-50.14286,59.53846,-4739.6640625
2037,-50.14286,62.30769,-4284.65869140625
2038,-50.14286,65.07692,-508.6924743652344
2039,-50.14286,67.84615,-1317.721557617188
2040,-50.14286,70.61538,-445.53076171875
2041,-50.14286,73.38462,-596.4738159179688
2042,-50.14286,76.15385,-2890.47705078125
2043,-50.14286,78.92308,-3608.902587890625
2044,-50.14286,81.69231,-3959.6591796875
2045,-50.14286,84.46154,-4214.4609375
2046,-50.14286,87.23077,-4001.8837890625
2047,-50.14286,90.0,-4188.5146484375
2048,-50.14286,92.76923,-3553.042236328125
2049,-50.14286,95.53846,-3568.435791015625
2050,-50.14286,98.30769,-3610.74853515625
2051,-50.14286,101.07692,-3311.001708984375
2052,-50.14286,103.84615,-3163.96484375
2053,-50.14286,106.61538,-3372.96240234375
2054,-50.14286,109.38462,-3177.4443359375
2055,-50.14286,112.15385,-3307.674072265625
2056,-50.14286,114.92308,-3048.286376953125
2057,-50.14286,117.69231,-3537.687255859375
2058,-50.14286,120.46154,-4092.525634765625
2059,-50.14286,123.23077,-3716.19677734375
2060,-50.14286,126.0,-4182.67724609375
2061,-50.14286,128.76923,-3332.16162109375
2062,-50.14286,131.53846,-3241.85107421875
2063,-50.14286,134.30769,-3158.15087890625
2064,-50.14286,137.07692,-3006.62109375
2065,-50.14286,139.84615,-3590.820556640625
2066,-50.14286,142.61538,-3648.706787109375
2067,-50.14286,145.38462,-4388.27587890625
2068,-50.14286,148.15385,-4305.265625
2069,-50.14286,150.92308,-4147.65576171875
2070,-50.14286,153.69231,-4381.37841796875
2071,-50.14286,156.46154,-4547.087890625
2072,-50.14286,159.23077,-4313.8671875
2073,-50.14286,162.0,-4441.37939453125
2074,-50.14286,164.76923,-3622.5732421875
2075,-50.14286,167.53846,-130.1528167724609
2076,-50.14286,170.30769,-559.2269897460938
2077,-50.14286,173.07692,-515.8406982421875
2078,-50.14286,175.84615,-1624.435424804688
2079,-50.14286,178.61538,-3495.557373046875
2080,-47.57143,-180.0,-416.9393005371094
2081,-47.57143,-177.23077,-4737.95556640625
2082,-47.57143,-174.46154,-5264.19970703125
2083,-47.57143,-171.69231,-5205.7822265625
2084,-47.57143,-168.92308,-5244.78564453125
2085,-47.57143,-166.15385,-5251.02734375
2086,-47.57143,-163.38462,-4706.34375
2087,-47.57143,-160.61538,-5145.591796875
2088,-47.57143,-157.84615,-4993.94580078125
2089,-47.57143,-155.07692,-4866.5478515625
2090,-47.57143,-152.30769,-4616.0087890625
2091,-47.57143,-149.53846,-4772.46240234375
2092,-47.57143,-146.76923,-4996.89697265625
2093,-47.57143,-144.0,-4949.33935546875
2094,-47.57143,-141.23077,-4974.14306640625
2095,-47.57143,-138.46154,-5159.146484375
2096,-47.57143,-135.69231,-4855.2734375
2097,-47.57143,-132.92308,-4606.95947265625
2098,-47.57143,-130.15385,-4535.3671875
2099,-47.57143,-127.38462,-4306.6416015625
2100,-47.57143,-124.61538,-3973.857421875
2101,-47.57143,-121.84615,-3975.230712890625
2102,-47.57143,-119.07692,-3557.18896484375
2103,-47.57143,-116.30769,-3181.75830078125
2104,-47.57143,-113.53846,-2214.98876953125
2105,-47.57143,-110.76923,-2983.423828125
2106,-47.57143,-108.0,-3486.4619140625
2107,-47.57143,-105.23077,-3827.389892578125
2108,-47.57143,-102.46154,-4310.6201171875
2109,-47.57143,-99.69231,-4202.91552734375
2110,-47.57143,-96.92308,-4559.291015625
2111,-47.57143,-94.15385,-4466.58837890625
2112,-47.57143,-91.38462,-4337.00146484375
2113,-47.57143,-88.61538,-4208.4287109375
2114,-47.57143,-85.84615,-4101.0380859375
2115,-47.57143,-83.07692,-3646.599609375
2116,-47.57143,-80.30769,-3678.922607421875
2117,-47.57143,-77.53846,-3512.71240234375
2118,-47.57143,-74.76923,-152.4625854492188
2119,-47.57143,-72.0,1283.992553710938
2120,-47.57143,-69.23077,735.7711181640625
2121,-47.57143,-66.46154,122.2518768310547
2122,-47.57143,-63.69231,-110.7829132080078
2123,-47.57143,-60.92308,-275.0838623046875
2124,-47.57143,-58.15385,-2814.753662109375
2125,-47.57143,-55.38462,-5480.4853515625
2126,-47.57143,-52.61538,-6161.603515625
2127,-47.57143,-49.84615,-6103.3681640625
2128,-47.57143,-47.07692,-6007.62109375
2129,-47.57143,-44.30769,-5507.42041015625
2130,-47.57143,-41.53846,-6006.4111328125
2131,-47.57143,-38.76923,-5805.83349609375
2132,-47.57143,-36.0,-5760.9482421875
2133,-47.57143,-33.23077,-5084.29248046875
2134,-47.57143,-30.46154,-4976.2265625
2135,-47.57143,-27.69231,-4705.38232421875
2136,-47.57143,-24.92308,-4283.17822265625
2137,-47.57143,-22.15385,-4083.147705078125
2138,-47.57143,-19.38462,-3931.954833984375
2139,-47.57143,-16.61538,-3754.204833984375
2140,-47.57143,-13.84615,-3400.261474609375
2141,-47.57143,-11.07692,-2358.649658203125
2142,-47.57143,-8.30769,-3228.050048828125
2143,-47.57143,-5.53846,-3704.328125
2144,-47.57143,-2.76923,-3833.631103515625
2145,-47.57143,0.0,-3689.515380859375
2146,-47.57143,2.76923,-4390.87353515625
2147,-47.57143,5.53846,-4402.34130859375
2148,-47.57143,8.30769,-3012.013916015625
2149,-47.57143,11.07692,-2218.873046875
2150,-47.57143,13.84615,-4756.263671875
2151,-47.57143,16.61538,-4428.10693359375
2152,-47.57143,19.38462,-4785.189453125
2153,-47.57143,22.15385,-4913.55419921875
2154,-47.57143,24.92308,-4693.078125
2155,-47.57143,27.69231,-5443.72509765625
2156,-47.57143,30.46154,-4256.4150390625
2157,-47.57143,33.23077,-3555.259521484375
2158,-47.57143,36.0,-3657.002197265625
2159,-47.57143,38.76923,-4089.88427734375
2160,-47.57143,41.53846,-3965.371826171875
2161,-47.57143,44.30769,-3587.51171875
2162,-47.57143,47.07692,-3102.990478515625
2163,-47.57143,49.84615,-3911.48046875
2164,-47.57143,52.61538,-3898.21630859375
2165,-47.57143,55.38462,-4033.21337890625
2166,-47.57143,58.15385,-4323.2109375
2167,-47.57143,60.92308,-4325.49560546875
2168,-47.57143,63.69231,-3623.875
2169,-47.57143,66.46154,-487.3515930175781
2170,-47.57143,69.23077,-224.3609466552734
2171,-47.57143,72.0,-590.98828125
2172,-47.57143,74.76923,-2723.205810546875
2173,-47.57143,77.53846,-3230.073974609375
2174,-47.57143,80.30769,-3326.666259765625
2175,-47.57143,83.07692,-3671.212646484375
2176,-47.57143,85.84615,-3802.9013671875
2177,-47.57143,88.61538,-3730.074951171875
2178,-47.57143,91.38462,-3489.7236328125
2179,-47.57143,94.15385,-3314.844970703125
2180,-47.57143,96.92308,-3017.39501953125
2181,-47.57143,99.69231,-3154.978759765625
2182,-47.57143,102.46154,-3008.10205078125
2183,-47.57143,105.23077,-3329.04736328125
2184,-47.57143,108.0,-3052.163330078125
2185,-47.57143,110.76923,-3699.5244140625
2186,-47.57143,113.53846,-4022.92529296875
2187,-47.57143,116.30769,-3878.138427734375
2188,-47.57143,119.07692,-4124.89599609375
2189,-47.57143,121.84615,-3849.01171875
2190,-47.57143,124.61538,-3944.07861328125
2191,-47.57143,127.38462,-4238.2412109375
2192,-47.57143,130.15385,-4183.00390625
2193,-47.57143,132.92308,-4029.784912109375
2194,-47.57143,135.69231,-3796.710205078125
2195,-47.57143,138.46154,-3718.7705078125
2196,-47.57143,141.23077,-4242.90673828125
2197,-47.57143,144.0,-4295.7587890625
2198,-47.57143,146.76923,-2027.1455078125
2199,-47.57143,149.53846,-2249.998291015625
2200,-47.57143,152.30769,-4833.353515625
2201,-47.57143,155.07692,-4777.31201171875
2202,-47.57143,157.84615,-4776.06787109375
2203,-47.57143,160.61538,-4377.81005859375
2204,-47.57143,163.38462,-4246.775390625
2205,-47.57143,166.15385,-2474.784423828125
2206,-47.57143,168.92308,-230.8519134521484
2207,-47.57143,171.69231,-1399.483032226562
2208,-47.57143,174.46154,-1291.107788085938
2209,-47.57143,177.23077,-739.5214233398438
2210,-45.0,-178.61538,-1921.698364257812
2211,-45.0,-175.84615,-2634.441162109375
2212,-45.0,-173.07692,-4321.9326171875
